Id,Votes
udXh9zE5Vg9xJ3RflapI3Q,0.8120476
T1XvvY1AyGGGe_2dzhLrgw,0.27377558
KV_4fHDTERKDx-pYiFSNTA,0.37347478
jGwnlwuogwfJuH5Vh3hdXw,0.29973638
Dj6K1i902X5A1v6FHrP-7Q,0.9134815
u0TemrC0hcmr7UVwF6TjYA,0.27842888
N5DBaZPINdNabw6fUFpXSA,0.6146681
hIMJFxEMbjj1feaeeBi9sA,0.34016263
XbYkL-UKbfFSefCkUIuMlA,0.114090405
Fs9a1rRyqmqzf3xYVbIobA,3.3167095
k7UsJ6Yk7iw6KvcpAzPboQ,0.26366472
d_LiUlPzBatB5LJv_XbiQg,0.04885836
w2DP4oM9GIH5EFu7WhNToA,0.13531859
MDhoCwcRZkQoX6KFQY2bBw,0.49193788
gB4aM3Q8Cm6wumiubFLPNQ,0.67195284
fECOZjTLV3p44bWrMxGQiw,0.12953784
Bl0IDudk9THhgjTJRD5KNA,0.3695733
FThLkhyn2GTHTppDQxPYww,1.1679763
6q3lCdmrcxSd8BBgIPlpjA,0.60710764
320FvbH91FtigNZOSFCVIw,0.28484732
3QDUON5x79j17A5MOe58QQ,0.30261052
39uZe3R2HHJJgNbEof0ymA,0.31840926
XzLaOR65p89WKXehVjnR4Q,0.1513273
XCsALFaCPApw_FGj7whjVw,0.56519145
PvpUOOG_Qx6XMoOjTIrFWA,0.21109964
jAyqvCXY7WOAUep8wt8_bg,0.44645935
n0VhFIDJ1z4NEpRceu2OoQ,0.44951963
mVgvXzV4NgZekgKtI-qVVA,0.23770435
cT4dfEVExCn2jl697eyjrA,0.35191357
XVtGSiE1IgungStp51072Q,0.24564464
RAes7uYf1ciuuTmIx7_FxA,0.4361801
PeRnT-8yUl7vRJboQNiLKQ,0.2735658
q7a1im5SuXT_mL_rGR0-LQ,0.40122187
ESqd0kCOyKQYgBAxvfTZ_A,0.26085106
Dsq4b5pWC_F7iWY5zt1ohg,0.985843
6pHMzZYVkvDU5dV0D4tIHA,0.6877555
lV7A6r0koafVgcqvTPJt_A,0.86767954
9N0pNeUvWzkJeq4DX7IOXg,0.6178737
HAbgUCQC5HGBjrJniIMOGQ,0.5126459
_GIzYGNlaMLjucToAQ8icA,0.6111653
RMInE3ffU4rQIzlwbRZ8Uw,1.4294885
QPPER0DPfrTTQCoj1vMd1g,0.45790827
SzYY5ST8JDA_MpqTDm5rxQ,0.6360396
Eo-fQsfq5ZGLZrCdO08RYA,0.25481567
3dKcM690oTULHquGS9FcSg,0.26944745
q3uNdyRE_07VpuTEw1n1pQ,0.5475621
cO6--3vrYs72mfzwJYTJKA,0.25325978
mi4af3szRDak-rGVEMiyHw,0.67848015
rBYe9NNJVIhZJB-qevKS3w,0.2506194
T2H1WEQjkCjnyeRTDvh9xw,0.35296214
wCv4JHFTk_OY35GRMIk4Zw,0.5414079
zhoXcL0F9Dau-w2VQYR8Qw,0.32888103
eoIg1vJa9cFTnOT5n5hERA,0.7194602
5sXe5EV0hswaVSDU6UORMg,0.27387646
SN7VTlhpr2oi9nGmKHWIig,0.39945164
7jrEettSFjmVwWJQRmqHVg,0.8373734
aER_1lEwaEzQPQhWOBWYeA,0.79629904
SW3CEJUhl8Rin85A6RNfyQ,0.81944686
HW2ZVimXh1k-K7DzjpRZgQ,0.5550124
Z_GuKkOUM4vpRy-q82jnGA,0.5491287
D6buhTj4Nle3bjvX6ONlMA,0.43301576
ruTPOptWMGwUb3X_eHobwA,0.7995058
x50eVVapwVrL8jieOn7Ypg,0.29562184
aLLRqFCyADIodW3gwZbJLQ,1.3234034
tyIqzAuvFxMRzhv1IfUEIA,0.24405977
cVZpK0aZkehhzaPeUa4mCA,0.5264664
fqslB5_O78_CAuSHlE_-2Q,0.57305014
4JSc8W-i81bPH7UCPG6aHg,0.47027355
dkQCsRqEJ90GRG1GxI_rYw,0.34656954
jhoDJXekUu-s8-t_murpYA,0.4637115
SdG4gOWqmyKdq-Mb6m5c0Q,0.24613269
q5eMw0XsQXu2a3aFHcONCg,0.5702969
WbPHfwuoRKsAopRa865Jeg,0.4338345
SWGegiJcZJLOF4gvjTqtLw,0.25111157
cZEWoAYkxiby2a1u9sVGRQ,0.28344843
2y9HqF2rzwTVo25tiwc03A,1.9355888
a4CWYIP0wHCD7IIaODAQrg,0.3827473
oX6G30VFK55L1jCz8Zg1JQ,0.7277459
XvCjsnVlXgcmMOHlB8c_Zg,0.52978987
PQnAG55JoqsD9XL0a-Un6Q,0.56795275
yiSNGkeM5aKXXijTbgKQXg,0.21939708
ej6FK6mUq360t3W2A-V5ZA,0.60395217
uyM5LDvETveAP7uuE1QY3Q,0.38335663
ZEEsfNxfIhpSyNrlmiTznQ,0.559572
LBvFj3gdjKJzoVR9sBggWQ,1.1545514
-ZmodfQfum4qEt9-9SYceA,0.21970414
1cCdnYWyD-1Wpd7upqgbuw,0.3452865
2qnD-AtXqrNV8jis2QPd1w,0.25026882
lDX_Mr3K_ycAAQGgtGN2bQ,0.9426039
SC7mYx3Mh8RSwy7isHXudA,0.35167938
pAgQVgHVIuOfX0UMtWwpqw,0.5238312
1rqlHYXV57dj7LWzemk1og,0.6597391
ANMNxm6VpiHG-oADDVZifA,0.1820867
e9rtzn5VVDRv9ykW6IQ5-w,0.45439744
fmN8ys1rjQ04kTwta2RHBw,1.2075871
ONMmt2Gsw1tQ6Zk8DOwehg,0.34062588
erwLExzTqMSeGkSFa9G8UQ,0.3615294
TX4Yj6vJY4tPWAu46BCK-w,1.0138754
ogAC16LE2RZUpfZx2NFLxA,0.5728927
OrImQMU8t2drAoBIB3DL7w,1.517713
jjmLtREnjpzlXhm1EPs1ZQ,0.6878002
gMGrxVsskvoyQ2Jv4j4GIg,0.3987525
U956a4KhFtkm9bmbA_tFQw,0.33319122
Yc6xvoaLq0zp3DAFlItn1Q,0.34382653
K0Z_OV0d4cgEyStkBgRyeA,0.42537826
OmOxWk03QDud8XRyzOpq8g,0.9623718
OdLESDnP9UGwoToR4kt_Cg,0.7430908
uDqewZRuoY0T-F-GffdAWQ,1.4721638
Mys1TLWjWt8YH5h2zHcwCw,0.5998882
WS0fczYvX5F3haSUwKyGBw,0.35667694
Jjq46zUdQzSSmhWtxNVyCg,0.38386273
DMLcGAlMlItWOHXjSUZWxQ,0.47481555
d0FffgHB4rf-cvJeHXoWqA,0.8947652
xpVX0pN4awk23DDPIJzNOg,0.476049
itiYX2LG5gYgJ7zaTwueCg,0.27848834
0JkC7O5FcIL5gHPaGGUjyA,0.39495152
RwbkNpUZKk3RvaQH1K7uMw,8.243803
qcwU5S49Z7GsTIvS-N49Xw,0.34811676
Ra9j4hvHAHjRVho1A21hZg,0.266874
uM5zm0ICnwxusCidpOwTOQ,0.44140518
J3bkOy6cfgIb-z4P6IDN4Q,0.785056
Xg99DyMw5RYSB0esYH8f4g,0.426523
gszhLmEvw6L-0oQxTK41RQ,0.5492399
NYrQqR9X9X1LAk22ZEuKXw,0.4141944
x9XZ4q0IiGqwKp1bWSmPTA,0.61515385
EIlK4sqOX_0XZZg8WAPdEQ,0.6941879
UxXJ4pfWmJBsks4HjWGbOQ,0.14449339
q-xRXgYHJgOn0uvkI9oMPg,0.39171314
dbUpJ6yfpwKMfZXAWalHjA,1.7358245
Q_FJ4qUcCN_QRyPDiVQl3w,0.2239793
yXdRFRPYqYmLJafsbIl01w,0.3682016
2niyFhdYocsFKa89ks6WeQ,0.34567964
c9UD2-0O-O5giBT5i25WEg,0.43195504
UD9zgBBetBGhbDaJgxHSIg,0.35361373
qCOK3SHePXGZ4AmTgHvwZw,1.5271066
zW4505xkFEgGpYyPJH1NUw,0.48673695
PmAkd8-SWDQuDmZg-_TNpA,0.39987665
y0ZqwjZmmiKn4BLw2wCs4A,0.30825388
v36rj5g8i09OgLpTzqi_xg,0.7677686
09SSeYDIc_Onn5UDf74kJw,0.44866014
Q_vXpZ3da2dLLNccTMku_g,0.17857347
tRV1FcG8lh78isRftMPmYw,0.6044325
2R5ledvk-ZYpE1go4TIXSg,0.775932
Sqx7n5woxjYRYtU7NMwO7A,0.37735087
fLZ6orhxBSt4UpyQN30Thw,0.9497042
DAe0R5_VOPYUJHfC31p7pA,0.41686597
FpMIIiewhiXFXP4bE0BnDA,1.3463888
2Qv7_SQ76vcSu5oxftWs4Q,1.0090443
qzyDJvHN5gSE8rEVUmVw6g,1.1246275
HTgPuoq5ioPLKflUpvHFJg,8.038064
NHK1pg-kqsp5J4V6OC96fQ,0.42704982
FooOgufIj3oQ-x5OwLnJsA,7.414008
gegtcJjpd7lKQmbuelQt5A,0.60773605
ul4eGkS-VhIGDpiN_d7UKA,0.5497488
SDdUz1RxvlP8KW09QnNW3w,0.34875005
BggyPB__FheceDBhJwiAKg,0.38972962
quMVcYBoDG25NIb37e_uow,0.2557141
il_CBM7Tohnsu9kRwt-IgA,0.3035481
dY4yg55ZPxmZYThwr8gpGA,0.34260255
lz-s2i_mEUKxgsvTOJguDg,0.65023214
Vztsqkrw6FLODSTtq4meeg,0.48199713
C5Xt1Xz-V8CF8xBGYZ200g,0.26570868
WFCtReqrKrwtPuQB6dgnNQ,0.3371501
mqgO9vNGHr1UQJ6pYXRUwQ,0.35947633
VoUgyL7B2TjJmnzXUZGzaA,0.8541687
yn_6p_BVpAKTYlZSrmitsA,0.6404769
IAasvTM6Xezbngxz2xqyJA,0.5487873
qxFelsvfkR2g6Of5lExSVA,0.30324268
AC8482372XLbPPUTfSHbQw,0.35816342
6VD5KicEDqSy9mggew-k5w,1.1209588
nqK62T9pikNe1FbsTbEQYA,0.42732954
tSFMXkt24_TmyiWYc1Ny2A,0.45055366
juMF2cD2yLe8wvp_NLYd7g,1.4917283
OTt0k_3AHg0-GaWs2D4gEA,0.2964263
HQ2lXws-RDp6MMg9sbvbog,0.59004676
euTNfPUVZ_ja6JO2gO60ng,0.32123452
hQhOyMJn2lY6YkHQc9eR6g,0.4311546
0kEahVWlk6pJ4h6QD1VW2g,0.43996173
03PAipDv6e2n8ngth8S69Q,0.32144955
vPFmEOdtW4xm8OW3A3pI3Q,2.8805552
nSX8qCzH5Bh-wRtjsHLmWA,0.3717627
QyQciLc1MEereO0CsoBVFg,0.8734625
jOsykVg1QlgKFCWKeg5DSw,0.3494333
8nu5hvObBahBjyRr7KwABg,0.6856992
klwplXLT1WPB0U3sM8v4og,0.58418113
nBcvTdrP1Y0eodxsXCBMew,0.4182673
ZtE1AXwV6DD6vOm7-mxJfQ,0.41358638
kC_3fpxtrRfZ0ugKd3uerQ,0.4320004
M--65r07ZRUHXuKmZ4kgGw,0.7837579
F6imtUkgEs4hIpKOUK90dA,0.47641134
NrELIRMSCO-R6n1Weay_3Q,0.25271982
urMU_bil0MSVUGF01FEUkg,0.5782461
v7yAAKeJA2wyqhgl8VEsCQ,0.37568784
JTvDXcSSTVhXF1bZ3e7NbQ,1.8356403
PKdRQ3PZ9EH_pdt37K3gpw,0.7162665
5-PuAOxmQE8KOaWiryjqmw,1.3590139
cTAhFEkzUMSs0kg1qH_QyQ,0.42127967
vjEsc5kLe3pEvIGmcz_bmw,0.8574035
eIqDLWfIYGlZXL-htwngOQ,0.46255136
vQzZ2ERP673QGe7TtMl_-A,0.69216967
oZ1EXCzwnF7GJaXqr0_1kg,0.33648774
CRyDzRY_MDFYQktJ1qOcSw,0.6940548
FVzepqvByttuWeiWM1GTFA,0.31777257
IEUNOcA4w4P7-dT6-Q_bQQ,0.40886927
lSsYcj6NP6n8eN8rm30agg,0.41568708
mkaxTxpVrgXk2j7areTuBA,0.22686504
FNQqpv6LOnteMFn6V52qdQ,0.254228
dKNajwZgUGTUBzKtL6pKgA,0.88545746
zGj5MYWsSGlpGDqOyyWaqA,0.5660411
eNhPSG1bJ_rHyvuaX5OF1w,0.3231759
7qe8Z_Y2s7b7wf8nOLjxhA,0.13696441
j4kg5TdmBil4z8KDZfUn6w,0.5301605
U2YS0e7026_btGPiPYNHsQ,0.5764979
4MatnQnFh9CqnqCaBLeQpg,0.9666907
z4ajP-ZxNztyhDDznIUIUQ,0.41514862
FoMlnv1VoTE2oXy64W2DRA,0.38541257
bCCu03YvPn-56Hl1PsA4Ng,0.5418873
LY2F1nXA8vkBrJ6njuAJCw,0.5709791
CpGrEEoeq7aY4OHlJYyJ5g,6.256287
npyq7X4JioSM4SB8OW5H_g,0.3797434
HwAUGGa04Zh3q82uk726Fg,0.5206626
mHblLduEQWVFRm2-sOD6Cw,4.561223
A7WWo196DyJwUSPkea_g_g,1.0804158
hJR0uLREAF5QHtuM4aoL3w,0.74163705
ju_n6IxS8TpFzzcfqlgdTA,0.77398705
FMN_jBH7MXMSS3wyQN_TUw,0.28158164
ZTejwysPjjY7gxZJUj-fOA,0.33789188
36_fKhOrwTkXeKi19vRV9w,0.35758826
uull8UunnyG4_vq3EVMbZA,0.4329738
27F3zHA6qp2XF11OfY9_wQ,0.40114313
Fw1r_ahNfSSge8qfQT3mBw,0.8194751
Xalk6waP507IVrEV7OaZxw,0.42582345
---DgD3WlOJXFnTQP6H23A,0.45927632
MQ5klO9DbAnWuSMHDJm3ug,1.2095193
iliPD16cDh1SxgZ4LkQLSA,0.39487624
_xEIm_nN5J-8tQhbrBTZxg,2.0104454
BNuRUxbgdGHWAONymW96aA,0.5571501
AlARqXpKLarY4vYteWYe5A,0.476588
W48M9VXa39ByrO2FYadh_g,0.6169455
7FFgkBzSIfGox6j738MC_w,0.44188017
h29F4UIGK758lyYMQwxaTw,0.40389228
dqBUUMhe38fQSbXOx0FZ8w,0.38634697
w85mmJ0RmN3-aI-gdnMVOQ,0.2901005
0Fq1v7rwtj2AiRhcfxotQA,0.9615883
yVFGSE4JJ6UTb63Hm4m3uQ,0.28068972
gUdD-ehUk0eRbvQUDYgFYg,0.351771
6RV15Z2CEddLgK_cuKHlgg,0.56047696
NCLGWT72Ro-gCxgJyca5ZQ,0.61267996
5KUH_tk2ru9blnfvhc2MuA,6.1829896
2sKkYsh8zKFC7TYARQRvHg,0.45920503
uQrW3tezEUV2S8cLT0xnjQ,1.4937981
3OJ7LqzWqOPR4nB9y2Ls9g,0.42344344
-5h79rxJ1KfnmXOu0rSAag,0.35046268
ug818y0Cy-QJvmg3H6PMCg,0.38000947
iswVCA2UrzVAlshrKcCUZw,0.40605855
TKViQxV8XIzh8wSy1h1kIg,0.64490443
5-qjO_U4VNob8aI_SnFuXg,1.2112926
41QNdeuzc-iQcoxv44Piug,1.070979
BM5EeJP7ORcoaV1BQ9-JCg,3.8811603
zRmwlExqU0sHkHuc2Jmefg,0.5234132
cLALrZh_1bMKrFrrnKZG2A,0.3608776
N36Hld3EiKIww6_TEn1ttw,0.5532907
jqmTrw8uCyQpsO0ndaUErA,0.6535733
ene7KKqQiLfRPS_sYPUo-w,0.32575566
qiyw39cmxCtMP3ccb22j8g,0.413347
DS1kZdNyi6cFQ5Kvl0-EAw,3.7731504
xtWqEcqjQIIc9oOEg7IkOQ,0.47247714
ZD6801XJzYPOQdGSCw9W8Q,0.08063538
w7YO_Imkn9iLp8s4Z8I4xw,0.3581524
4JTwhCcnOQtDdm4jEnuzoQ,0.5047014
eWmw8E7g8A_C-tTHawd2cg,0.32705718
_2CZFpLLP8_G_Jpofq7x-Q,0.63899314
AGhINqKd7l5A1XQM7jV8Vw,0.48953778
hngunVj2QrK03xha58GrLw,0.4007914
f6hhCjYwMk-nuuHrsDJLxg,0.43499333
Bm_Xsd3w4GyqUkdSs14AHg,0.3462507
0YJg4rziCYBmSa0CJJSXNg,0.727187
dnKtiW5t8B5ksSRxlioqJw,0.36853635
ChmtQlPvzpOPwPQj-HY7EQ,0.79473203
1JLN9J05uN7fjycncL48_A,0.5679042
ByLFQqAYD5MStkkfc2b4eg,0.25975916
W50mWVdX35BipWAAAc8W2Q,1.4634488
0tlFVY816wWos7a-Aubojg,0.40047717
AzK_NSvaJ-Y5RlfPsRdzOQ,0.38773757
VHp6ejpLlWIaD2f4tIBIVw,0.3177139
n7zJHfVUWrhVcPAuCqYqPQ,0.28948972
fkyJkv_rGXi5bFQikrLwcw,0.8874876
YjSYwuIDOvwCE3btftYKag,0.50531703
lPUVgmWGai7UXuSkvYBjfA,0.3206054
LT_tCvYJs0ubj_C8LwnKtQ,0.19131044
JmeLdBWNKQ-9yPOZ3hvSSg,0.3253616
lf8v2cTyR8MExxqeoPFEcg,0.58471316
-CGf5blvjQyVGzfpVOYpTg,1.3002328
0QqTTR2K4vxwln_koxgG0Q,0.058923244
ZMpEBMZtv8FwVDD9QISP8w,0.4982893
-lDxyhRLy3rT9U6fnO42Iw,0.42467654
ul9E8xdIbZrPoOMcjj4dyQ,0.49006367
z0IUv5Fs13yh5ZOCJNKLOQ,0.3435762
laU9U5bhjvoMkIGbzDyVxg,0.28777656
8CWF6VT35RV3oUr3eJ34Rw,0.57138747
4EE0vjKmN2QzgxwMa7EzFA,0.44035852
vPiLLWODmHK6IOMtriUNKQ,1.3525375
YtL3CwQsqxGew3DMcSQcpg,0.46253884
s7fVTm0UP1z5A22I3PBYpQ,0.33286458
DxOdz2NKkSu1x09sSjHCHw,0.5396949
fwaVIODD1mbjXNqtls1wTA,0.7744339
fmUyfLjOchgG_Sz4mk2b_Q,0.0
Z1DWVF_Oq0zroUxpFFva_A,0.6631888
pbIddV0XrzspRpipzDJX8g,0.24446759
f1fwbd1NSGZtzl0SS26X6A,0.03981857
hb8BPQwvUlCqcG6Xrbtkqg,0.8212181
O4xSYBzlGvSrUx4iY6Iy0w,0.47484368
IYwP5mH6B0NWfzvytgF4Qw,1.5118096
Jg5UwsymY0F2yJTxOQnUAg,0.84299713
J5etMXsCze4Eux5NyTbsLQ,0.20255077
XvkAIHoUa6Oi7gJCihzHVA,0.16153057
qjRrc-1Gs6ZJAGJbPr5zAg,0.42623407
QbygolV0R5z5C4zPrpO3aA,1.0522784
ZEOCRKRY-uCFSPiVx-EknQ,0.40406287
26e-sgYSD3uAW-G74qqckQ,0.015483275
0hhMDB_4cor5p5GBXKZI2Q,4.4813695
jEJsSFLh-YiJqCblCCt-_w,1.1728414
eTqxp2DcU1y_DINhjyqe1A,0.46009022
L_tFzP-l_DDnsLhaEnBExw,0.44414485
1TgEy5y5_bE7AnraZGhy2A,0.6971132
dIU4GUlEpm5YZ4Sa2aobJA,0.750323
DOaTPhVY-atWgQSN7OkhtQ,0.5526858
W0-17wwuK8iD6OuG4Ej27Q,0.41400564
wpY5v8dTA1utE9NwewgxOg,0.4586686
bd3jCYKGaXvMmEkNNsWRTg,1.134272
Q7rWHeiVeCNZomam-bFSvA,0.5058884
LIelvAcfVFLEX-r1rcoh5w,0.38788605
odcr7daFBfWqT2hD4mgOnQ,0.2940939
dkxjwIkQaLSnLiRFYkZGPQ,0.13749246
4yIeJJmP0wvtNq5h-uUF4w,0.57781035
eUMFSyQFNrRVBlth_e0REg,1.3338946
hUDKGKSfWHESjrRf3m_G-A,0.40456766
cPb0CdhH-pOvcSr9TwIyrw,0.0
z1pI4d8rHlpXNSKalLsm7Q,0.03621301
rEJ9JR3E-73NugHp_g1NlA,0.3924243
SVlnSiZznQtKRRbC9ANWrQ,0.52779126
So2TwhmY2Ak2dMzxhJppIg,0.7269241
whvTqX5tDUP575KQZXpU1Q,0.37373
uaEpxHpGH8JQkPr66TM4iQ,0.49319094
P3aZq699jHwwlEwUBxMccg,0.55421394
fJ0dTqtRUce6Z9VB17YHPQ,5.0337286
NzySAbPSabTAMQD8f-tejg,0.38293052
x7P-Y6Z0gderUWTTXcAzrw,0.54342073
jNMLifQMe3kUspEd73hVyA,0.4684714
2BPwlmu-iTHs-lWawQLJOw,0.15787712
dRFH_MMwSTOpy4TbVj6QdQ,0.35917628
lD7e0yzcG4GK9sNU4dgz2Q,0.64699614
W-Gj35ZwUnqh4Q2okJLS7w,0.28386915
noVrW4bZQFot5xSKkERAVg,0.2609895
hcEv5UdDpUscWqmWRKe4sQ,0.36867863
lCgxdCswymk7ct6wTIWQEw,0.4952764
-gUxgHE78wkTQPdLQt-M4A,0.4066252
Tx_49q58YqjXOMLlfsRrNg,0.2525784
0q8A4mzXt3344dvTinlnAw,0.50763375
XSP1AYB3aSnoN75X9Wg50g,0.8565414
kwEeQRRIJM-GgrflkxNlvg,0.52243227
dr9Y-O2lkdXYiHse1AZJGA,0.17202248
OkRHho1mEX5_kHKaOh-kPg,0.78741354
lP3l0_lAigPhMU_f3O20eQ,0.8709062
dNibXPAWCQhgujcXJo017w,0.36460513
KElm90bAV6524ANfGIcz3w,0.4570533
GV7ryha4Ud8B8Vawpe9ifg,0.39408103
9XV5SPxkds-yL5Koe7blGQ,0.5972568
vIeoUKcJjKxOOZINEvgasA,0.25865993
hrUyiPMtkeG57CCLBR4gjA,1.3343053
gRi-co4nFYdX9M0ZUML3mQ,1.681827
6ghx5bcLenKEKZdo1N4fmw,0.6243605
Knc-ZHLqtuBndwOtsJnbJQ,0.47968483
YyK8HZLck58QabDBhspCXA,0.28905866
yKnnyLEXF2mCQN3o6Of1BA,0.4334352
yNP40UdHorUJdOgbsICjJA,0.8636171
Nye6s8Sz1YH4kkYjnNsqAQ,1.3382266
rIDq588q5UrpsRsiJL8wBg,0.30564123
LQAROUQcriZUCaXrSW--dw,0.07014892
NSO0lYYOQGJcSz-7kwByfA,0.50520027
nMg8SyorMoYZMQ2VGPdHlA,1.010283
4TgJEq6U12JCkQLpC8edUg,0.25328863
KGJzObdLPoqnjL0rIWic9A,0.07693811
oIHNi8x9v1gGk4hEboyKvg,0.6054193
DkwbIGJssRSY4P0YyY6tMA,0.75523204
MxN0GNwFK-gObfTnKiJi2w,0.29398632
e1whIRKJl3rKHhuq3Uywrw,0.75000966
SCcgrZJvpLu3js-aj_u5iA,0.0
cEczEAmXPVYMqFJNZccoVA,0.6306067
YRBmXLNl48cb9StErz1h7A,0.55672795
ynMiV7T_Mt8TdVdCaK5ZOw,0.24292
g2XcnT0Ajy8KrFeL1BkXmw,0.37292886
R7KApmdbWuRpXNbvkfXnrw,0.56992275
uqRfGe4Bh8xtKUCDHzcXYw,0.22849838
L3oF5fGSAd7NwmLyfmET4Q,0.62039596
xtUHu0uTPVkaJYqGeyM2_w,0.429487
Oemedxq_KQL2aihv6nI8-A,0.50955576
r_Rnil_YkKj2NlphcNK9sw,0.5405011
MB1kEQgzb3ibDqVaiLU3Gw,0.31040692
84MWWvG1Z1On7NUKR1QaCQ,0.7026718
SibYoRI_V3SFp5NMniQVTg,0.32750714
oTOswFSmg1veqFlBCibE0Q,0.41064835
7iq0CCS91Kb4jgSh9KP5qg,0.3767105
GmXnaJA0NNMaqWd1Jn0UHA,0.4014694
EphU5ynfziyTBvBLYsEHDg,1.1604738
hXzoKYB-HtY06y58v91EUg,0.41725332
1CHu6WcinxQwkI3UZE28Vg,0.52966744
WjHMfEOmmgPD5r0SSf_IkA,0.42170995
cKf0Dhz2GBkwdITJ5x2QVA,0.5529771
hLyuiXG7WgdfLc96vEdymg,0.29224324
6S-FElXtclwUAHpgm1-i_g,0.5870841
kEe4yk4y9YEwtaXFXaDrww,1.6624109
yA-p9_edxV9s-nkvW7x0NA,0.18529981
MeQpbhorM6vHj30McFdwSg,0.23667037
Bcf-D92PI2glZzjq-3eM4w,0.30951494
hlmKIEmiYDH_dHIwrhWV0Q,0.85471815
T9vTpuekeCAsN80HtYhYhg,1.0056132
Ysb8y1lz15h68mrt3SJZXw,1.7040083
t5TeRE2N5oVyTDIkcvyshg,1.1959071
_C7iPZKMFs7QXjUcr0QTVA,0.5792829
IgakQ3kb719AsjtKJvOFjw,0.40668625
EBtq7_qDiUp7PWGOUFKT0g,4.3397894
HjwHL1Zu6bCXAiIpCcwJPA,0.34569374
H61D6mh4oMw_MJ53aJy3ag,0.5228775
jXFEIatSvmgfpO1zSfxpnA,0.46341336
p7POQYw4fpPLIexmabv2nA,0.47286206
EgIvCuXfxnEkJteMtw6JiA,0.31269515
q5crgUrpgh1CmxZ5gbytnQ,0.92880815
5a9wFMYee8RWVrTz0vManw,0.0
oXm3kN_azT_lJKup_dr7oQ,0.57079417
q9Y-2--CX3YRiiIyuHvHXA,1.3062172
SIfj_VizTeXHmzui0xmqjA,1.0139017
nTo0Ex5PYuTEyg8D9GyNRA,0.4703737
ko8DfCeiI21_CmBorD32dQ,0.3947697
fBK6gxA05LwxMImJ9Uc7-A,0.62107736
4StqdzG6rpyv02tubUODGg,0.15572877
4GBFbgOkkwXd7HGxsX0xxA,0.56087375
PPyi9L69HxHBt_li9sUFfQ,0.47452086
AvqnB-anOjxmtpFUrBf63w,0.39337507
6yZLUloAMcboudX09p6flw,0.38256794
nJMtAU8AKUXH47fecVxtWQ,0.78987396
Po4T2HKhZ95PvJUghoJy6w,1.4762627
0qEv-moxxF1wk0ysFKoLOA,0.26817256
-1zKbROyIPxx7iGq1XHqMA,0.4577775
ZtT5sd4f0hR-krzuJ6wpQw,0.4339512
xN00tGXwF3bMVo0SNYD56Q,0.56147933
FithFuQeRh9VN2k1PR0Hlw,0.5087768
